2021-09-19 19:12:04,394 INFO  [main] - [org.springframework.context.annotation.AnnotationConfigApplicationContext] - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@757acd7b: startup date [Sun Sep 19 19:12:04 CST 2021]; root of context hierarchy
2021-09-19 19:12:24,452 INFO  [main] - [org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping] - Mapped "{[/autoconfig || /autoconfig.json],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2021-09-19 19:12:24,454 INFO  [main] - [org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping] - Mapped "{[/features || /features.json],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2021-09-19 19:12:24,456 INFO  [main] - [org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping] - Mapped "{[/loggers/{name:.*}],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.LoggersMvcEndpoint.get(java.lang.String)
2021-09-19 19:12:24,457 INFO  [main] - [org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping] - Mapped "{[/loggers/{name:.*}],methods=[POST],consumes=[application/vnd.spring-boot.actuator.v1+json || application/json],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.LoggersMvcEndpoint.set(java.lang.String,java.util.Map<java.lang.String, java.lang.String>)
2021-09-19 19:12:24,457 INFO  [main] - [org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping] - Mapped "{[/loggers || /loggers.json],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2021-09-19 19:12:24,459 INFO  [main] - [org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping] - Mapped "{[/auditevents || /auditevents.json],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public org.springframework.http.ResponseEntity<?> org.springframework.boot.actuate.endpoint.mvc.AuditEventsMvcEndpoint.findByPrincipalAndAfterAndType(java.lang.String,java.util.Date,java.lang.String)
2021-09-19 19:12:24,460 INFO  [main] - [org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping] - Mapped "{[/configprops || /configprops.json],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2021-09-19 19:12:24,462 INFO  [main] - [org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping] - Mapped "{[/archaius || /archaius.json],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2021-09-19 19:12:24,463 INFO  [main] - [org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping] - Mapped "{[/trace || /trace.json],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2021-09-19 19:12:24,464 INFO  [main] - [org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping] - Mapped "{[/beans || /beans.json],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2021-09-19 19:12:24,465 INFO  [main] - [org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping] - Mapped "{[/hystrix.stream/**]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.cloud.netflix.endpoint.ServletWrappingEndpoint.handle(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse) throws java.lang.Exception
2021-09-19 19:12:24,466 INFO  [main] - [org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping] - Mapped "{[/service-registry/instance-status],methods=[POST]}" onto public org.springframework.http.ResponseEntity<?> org.springframework.cloud.client.serviceregistry.endpoint.ServiceRegistryEndpoint.setStatus(java.lang.String)
2021-09-19 19:12:24,466 INFO  [main] - [org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping] - Mapped "{[/service-registry/instance-status],methods=[GET]}" onto public org.springframework.http.ResponseEntity org.springframework.cloud.client.serviceregistry.endpoint.ServiceRegistryEndpoint.getStatus()
2021-09-19 19:12:24,467 INFO  [main] - [org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping] - Mapped "{[/env/{name:.*}],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EnvironmentMvcEndpoint.value(java.lang.String)
2021-09-19 19:12:24,467 INFO  [main] - [org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping] - Mapped "{[/env || /env.json],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2021-09-19 19:12:24,467 INFO  [main] - [org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping] - Mapped "{[/env],methods=[POST]}" onto public java.lang.Object org.springframework.cloud.context.environment.EnvironmentManagerMvcEndpoint.value(java.util.Map<java.lang.String, java.lang.String>)
2021-09-19 19:12:24,467 INFO  [main] - [org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping] - Mapped "{[/env/reset],methods=[POST]}" onto public java.util.Map<java.lang.String, java.lang.Object> org.springframework.cloud.context.environment.EnvironmentManagerMvcEndpoint.reset()
2021-09-19 19:12:24,468 INFO  [main] - [org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping] - Mapped "{[/refresh || /refresh.json],methods=[POST]}" onto public java.lang.Object org.springframework.cloud.endpoint.GenericPostableMvcEndpoint.invoke()
2021-09-19 19:12:24,468 INFO  [main] - [org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping] - Mapped "{[/dump || /dump.json],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2021-09-19 19:12:24,469 INFO  [main] - [org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping] - Mapped "{[/metrics/{name:.*}],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.MetricsMvcEndpoint.value(java.lang.String)
2021-09-19 19:12:24,469 INFO  [main] - [org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping] - Mapped "{[/metrics || /metrics.json],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2021-09-19 19:12:24,928 WARN  [main] - [org.springframework.cloud.starter.eureka.EurekaStarterDeprecationWarningAutoConfiguration] - spring-cloud-starter-eureka is deprecated as of Spring Cloud Netflix 1.4.0, please migrate to spring-cloud-starter-netflix-eureka
2021-09-19 19:12:24,994 INFO  [main] - [org.springframework.jmx.export.annotation.AnnotationMBeanExporter] - Registering beans for JMX exposure on startup
2021-09-19 19:12:25,007 INFO  [main] - [org.springframework.jmx.export.annotation.AnnotationMBeanExporter] - Bean with name 'configurationPropertiesRebinder' has been autodetected for JMX exposure
2021-09-19 19:12:25,007 INFO  [main] - [org.springframework.jmx.export.annotation.AnnotationMBeanExporter] - Bean with name 'refreshEndpoint' has been autodetected for JMX exposure
2021-09-19 19:12:25,008 INFO  [main] - [org.springframework.jmx.export.annotation.AnnotationMBeanExporter] - Bean with name 'environmentManager' has been autodetected for JMX exposure
2021-09-19 19:12:25,008 INFO  [main] - [org.springframework.jmx.export.annotation.AnnotationMBeanExporter] - Bean with name 'serviceRegistryEndpoint' has been autodetected for JMX exposure
2021-09-19 19:12:25,009 INFO  [main] - [org.springframework.jmx.export.annotation.AnnotationMBeanExporter] - Bean with name 'refreshScope' has been autodetected for JMX exposure
2021-09-19 19:12:25,011 INFO  [main] - [org.springframework.jmx.export.annotation.AnnotationMBeanExporter] - Located managed bean 'environmentManager': registering with JMX server as MBean [org.springframework.cloud.context.environment:name=environmentManager,type=EnvironmentManager]
2021-09-19 19:12:25,025 INFO  [main] - [org.springframework.jmx.export.annotation.AnnotationMBeanExporter] - Located managed bean 'serviceRegistryEndpoint': registering with JMX server as MBean [org.springframework.cloud.client.serviceregistry.endpoint:name=serviceRegistryEndpoint,type=ServiceRegistryEndpoint]
2021-09-19 19:12:25,031 INFO  [main] - [org.springframework.jmx.export.annotation.AnnotationMBeanExporter] - Located managed bean 'refreshScope': registering with JMX server as MBean [org.springframework.cloud.context.scope.refresh:name=refreshScope,type=RefreshScope]
2021-09-19 19:12:25,046 INFO  [main] - [org.springframework.jmx.export.annotation.AnnotationMBeanExporter] - Located managed bean 'configurationPropertiesRebinder': registering with JMX server as MBean [org.springframework.cloud.context.properties:name=configurationPropertiesRebinder,context=163d04ff,type=ConfigurationPropertiesRebinder]
2021-09-19 19:12:25,052 INFO  [main] - [org.springframework.jmx.export.annotation.AnnotationMBeanExporter] - Located managed bean 'refreshEndpoint': registering with JMX server as MBean [org.springframework.cloud.endpoint:name=refreshEndpoint,type=RefreshEndpoint]
2021-09-19 19:12:25,056 INFO  [main] - [org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter] - Registering beans for JMX exposure on startup
2021-09-19 19:12:25,070 INFO  [main] - [org.springframework.context.support.DefaultLifecycleProcessor] - Starting beans in phase 0
2021-09-19 19:12:25,077 INFO  [main] - [org.springframework.cloud.netflix.eureka.InstanceInfoFactory] - Setting initial instance status as: STARTING
2021-09-19 19:12:25,115 INFO  [main] - [com.netflix.discovery.DiscoveryClient] - Initializing Eureka in region us-east-1
2021-09-19 19:12:25,189 INFO  [main] - [com.netflix.discovery.provider.DiscoveryJerseyProvider] - Using JSON encoding codec LegacyJacksonJson
2021-09-19 19:12:25,190 INFO  [main] - [com.netflix.discovery.provider.DiscoveryJerseyProvider] - Using JSON decoding codec LegacyJacksonJson
2021-09-19 19:12:25,325 INFO  [main] - [com.netflix.discovery.provider.DiscoveryJerseyProvider] - Using XML encoding codec XStreamXml
2021-09-19 19:12:25,325 INFO  [main] - [com.netflix.discovery.provider.DiscoveryJerseyProvider] - Using XML decoding codec XStreamXml
2021-09-19 19:12:25,527 INFO  [main] - [com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver] - Resolving eureka endpoints via configuration
2021-09-19 19:12:26,016 INFO  [main] - [com.netflix.discovery.DiscoveryClient] - Disable delta property : false
2021-09-19 19:12:26,016 INFO  [main] - [com.netflix.discovery.DiscoveryClient] - Single vip registry refresh property : null
2021-09-19 19:12:26,016 INFO  [main] - [com.netflix.discovery.DiscoveryClient] - Force full registry fetch : false
2021-09-19 19:12:26,016 INFO  [main] - [com.netflix.discovery.DiscoveryClient] - Application is null : false
2021-09-19 19:12:26,016 INFO  [main] - [com.netflix.discovery.DiscoveryClient] - Registered Applications size is zero : true
2021-09-19 19:12:26,017 INFO  [main] - [com.netflix.discovery.DiscoveryClient] - Application version is -1: true
2021-09-19 19:12:26,017 INFO  [main] - [com.netflix.discovery.DiscoveryClient] - Getting all instance registry info from the eureka server
2021-09-19 19:12:26,311 INFO  [main] - [com.netflix.discovery.DiscoveryClient] - The response status is 200
2021-09-19 19:12:26,314 INFO  [main] - [com.netflix.discovery.DiscoveryClient] - Starting heartbeat executor: renew interval is: 30
2021-09-19 19:12:26,321 INFO  [main] - [com.netflix.discovery.InstanceInfoReplicator] - InstanceInfoReplicator onDemand update allowed rate per min is 4
2021-09-19 19:12:26,325 INFO  [main] - [com.netflix.discovery.DiscoveryClient] - Discovery Client initialized at timestamp 1632049946325 with initial instances count: 2
2021-09-19 19:12:26,347 INFO  [main] - [org.springframework.cloud.netflix.eureka.serviceregistry.EurekaServiceRegistry] - Registering application springcloud-sample-consumer with eureka with status UP
2021-09-19 19:12:26,347 INFO  [main] - [com.netflix.discovery.DiscoveryClient] - Saw local status change event StatusChangeEvent [timestamp=1632049946347, current=UP, previous=STARTING]
2021-09-19 19:12:26,350 INFO  [DiscoveryClient-InstanceInfoReplicator-0] - [com.netflix.discovery.DiscoveryClient] - DiscoveryClient_SPRINGCLOUD-SAMPLE-CONSUMER/jp:springcloud-sample-consumer:7080: registering service...
2021-09-19 19:12:26,358 INFO  [main] - [org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter] - Located managed bean 'auditEventsEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=auditEventsEndpoint]
2021-09-19 19:12:26,369 INFO  [main] - [org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter] - Located managed bean 'archaiusEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=archaiusEndpoint]
2021-09-19 19:12:26,387 INFO  [main] - [org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter] - Located managed bean 'featuresEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=featuresEndpoint]
2021-09-19 19:12:26,391 INFO  [main] - [org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter] - Located managed bean 'requestMappingEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=requestMappingEndpoint]
2021-09-19 19:12:26,411 INFO  [main] - [org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter] - Located managed bean 'environmentEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=environmentEndpoint]
2021-09-19 19:12:26,416 INFO  [main] - [org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter] - Located managed bean 'healthEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=healthEndpoint]
2021-09-19 19:12:26,422 INFO  [main] - [org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter] - Located managed bean 'beansEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=beansEndpoint]
2021-09-19 19:12:26,426 INFO  [main] - [org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter] - Located managed bean 'infoEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=infoEndpoint]
2021-09-19 19:12:26,435 INFO  [DiscoveryClient-InstanceInfoReplicator-0] - [com.netflix.discovery.DiscoveryClient] - DiscoveryClient_SPRINGCLOUD-SAMPLE-CONSUMER/jp:springcloud-sample-consumer:7080 - registration status: 204
2021-09-19 19:12:26,440 INFO  [main] - [org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter] - Located managed bean 'loggersEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=loggersEndpoint]
2021-09-19 19:12:26,461 INFO  [main] - [org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter] - Located managed bean 'metricsEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=metricsEndpoint]
2021-09-19 19:12:26,468 INFO  [main] - [org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter] - Located managed bean 'traceEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=traceEndpoint]
2021-09-19 19:12:26,480 INFO  [main] - [org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter] - Located managed bean 'dumpEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=dumpEndpoint]
2021-09-19 19:12:26,483 INFO  [main] - [org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter] - Located managed bean 'autoConfigurationReportEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=autoConfigurationReportEndpoint]
2021-09-19 19:12:26,489 INFO  [main] - [org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter] - Located managed bean 'configurationPropertiesReportEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=configurationPropertiesReportEndpoint]
2021-09-19 19:12:26,493 INFO  [main] - [org.springframework.context.support.DefaultLifecycleProcessor] - Starting beans in phase 2147483647
2021-09-19 19:12:26,505 INFO  [main] - [org.springframework.cloud.netflix.hystrix.HystrixCircuitBreakerConfiguration$HystrixMetricsPollerConfiguration] - Starting poller
2021-09-19 19:12:26,562 INFO  [main] - [org.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-7080"]
2021-09-19 19:12:26,593 INFO  [main] - [org.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-7080"]
2021-09-19 19:12:26,596 INFO  [main] - [org.apache.tomcat.util.net.NioSelectorPool] - Using a shared selector for servlet write/read
2021-09-19 19:12:26,657 INFO  [main] - [org.springframework.boot.context.embedded.tomcat.TomcatEmbeddedServletContainer] - Tomcat started on port(s): 7080 (http)
2021-09-19 19:12:26,658 INFO  [main] - [org.springframework.cloud.netflix.eureka.serviceregistry.EurekaAutoServiceRegistration] - Updating port to 7080
2021-09-19 19:12:26,667 INFO  [main] - [com.bytesvc.consumer.main.SampleConsumerMain] - Started SampleConsumerMain in 23.668 seconds (JVM running for 27.457)
2021-09-19 19:12:29,609 WARN  [RMI TCP Connection(4)-192.168.1.106] - [org.springframework.boot.actuate.health.DataSourceHealthIndicator] - Health check failed
org.springframework.jdbc.CannotGetJdbcConnectionException: Could not get JDBC Connection; nested exception is java.sql.SQLException: Cannot create PoolableConnectionFactory (Communications link failure

The last packet sent successfully to the server was 0 milliseconds ago. The driver has not received any packets from the server.)
	at org.springframework.jdbc.datasource.DataSourceUtils.getConnection(DataSourceUtils.java:80)
	at org.springframework.jdbc.core.JdbcTemplate.execute(JdbcTemplate.java:342)
	at org.springframework.boot.actuate.health.DataSourceHealthIndicator.getProduct(DataSourceHealthIndicator.java:123)
	at org.springframework.boot.actuate.health.DataSourceHealthIndicator.doDataSourceHealthCheck(DataSourceHealthIndicator.java:105)
	at org.springframework.boot.actuate.health.DataSourceHealthIndicator.doHealthCheck(DataSourceHealthIndicator.java:100)
	at org.springframework.boot.actuate.health.AbstractHealthIndicator.health(AbstractHealthIndicator.java:43)
	at org.springframework.boot.actuate.health.CompositeHealthIndicator.health(CompositeHealthIndicator.java:68)
	at org.springframework.boot.actuate.endpoint.HealthEndpoint.invoke(HealthEndpoint.java:85)
	at org.springframework.boot.actuate.endpoint.HealthEndpoint.invoke(HealthEndpoint.java:35)
	at org.springframework.boot.actuate.endpoint.jmx.DataEndpointMBean.getData(DataEndpointMBean.java:46)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:497)
	at sun.reflect.misc.Trampoline.invoke(MethodUtil.java:71)
	at sun.reflect.GeneratedMethodAccessor104.invoke(Unknown Source)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:497)
	at sun.reflect.misc.MethodUtil.invoke(MethodUtil.java:275)
	at javax.management.modelmbean.RequiredModelMBean$4.run(RequiredModelMBean.java:1252)
	at java.security.AccessController.doPrivileged(Native Method)
	at java.security.ProtectionDomain$1.doIntersectionPrivilege(ProtectionDomain.java:75)
	at javax.management.modelmbean.RequiredModelMBean.invokeMethod(RequiredModelMBean.java:1246)
	at javax.management.modelmbean.RequiredModelMBean.invoke(RequiredModelMBean.java:1085)
	at org.springframework.jmx.export.SpringModelMBean.invoke(SpringModelMBean.java:90)
	at javax.management.modelmbean.RequiredModelMBean.getAttribute(RequiredModelMBean.java:1562)
	at org.springframework.jmx.export.SpringModelMBean.getAttribute(SpringModelMBean.java:109)
	at com.sun.jmx.interceptor.DefaultMBeanServerInterceptor.getAttribute(DefaultMBeanServerInterceptor.java:647)
	at com.sun.jmx.mbeanserver.JmxMBeanServer.getAttribute(JmxMBeanServer.java:678)
	at javax.management.remote.rmi.RMIConnectionImpl.doOperation(RMIConnectionImpl.java:1443)
	at javax.management.remote.rmi.RMIConnectionImpl.access$300(RMIConnectionImpl.java:76)
	at javax.management.remote.rmi.RMIConnectionImpl$PrivilegedOperation.run(RMIConnectionImpl.java:1307)
	at javax.management.remote.rmi.RMIConnectionImpl.doPrivilegedOperation(RMIConnectionImpl.java:1399)
	at javax.management.remote.rmi.RMIConnectionImpl.getAttribute(RMIConnectionImpl.java:637)
	at sun.reflect.GeneratedMethodAccessor29.invoke(Unknown Source)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:497)
	at sun.rmi.server.UnicastServerRef.dispatch(UnicastServerRef.java:323)
	at sun.rmi.transport.Transport$1.run(Transport.java:200)
	at sun.rmi.transport.Transport$1.run(Transport.java:197)
	at java.security.AccessController.doPrivileged(Native Method)
	at sun.rmi.transport.Transport.serviceCall(Transport.java:196)
	at sun.rmi.transport.tcp.TCPTransport.handleMessages(TCPTransport.java:568)
	at sun.rmi.transport.tcp.TCPTransport$ConnectionHandler.run0(TCPTransport.java:826)
	at sun.rmi.transport.tcp.TCPTransport$ConnectionHandler.lambda$run$254(TCPTransport.java:683)
	at sun.rmi.transport.tcp.TCPTransport$ConnectionHandler$$Lambda$1/1846839920.run(Unknown Source)
	at java.security.AccessController.doPrivileged(Native Method)
	at sun.rmi.transport.tcp.TCPTransport$ConnectionHandler.run(TCPTransport.java:682)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
	at java.lang.Thread.run(Thread.java:745)
Caused by: java.sql.SQLException: Cannot create PoolableConnectionFactory (Communications link failure

The last packet sent successfully to the server was 0 milliseconds ago. The driver has not received any packets from the server.)
	at org.apache.commons.dbcp2.BasicDataSource.createPoolableConnectionFactory(BasicDataSource.java:2294)
	at org.apache.commons.dbcp2.BasicDataSource.createDataSource(BasicDataSource.java:2039)
	at org.apache.commons.dbcp2.BasicDataSource.getConnection(BasicDataSource.java:1533)
	at org.bytesoft.bytejta.supports.jdbc.LocalXADataSource.getConnection(LocalXADataSource.java:49)
	at org.springframework.jdbc.datasource.DataSourceUtils.doGetConnection(DataSourceUtils.java:111)
	at org.springframework.jdbc.datasource.DataSourceUtils.getConnection(DataSourceUtils.java:77)
	... 50 common frames omitted
Caused by: com.mysql.jdbc.exceptions.jdbc4.CommunicationsException: Communications link failure

The last packet sent successfully to the server was 0 milliseconds ago. The driver has not received any packets from the server.
	at sun.reflect.NativeConstructorAccessorImpl.newInstance0(Native Method)
	at sun.reflect.NativeConstructorAccessorImpl.newInstance(NativeConstructorAccessorImpl.java:62)
	at sun.reflect.DelegatingConstructorAccessorImpl.newInstance(DelegatingConstructorAccessorImpl.java:45)
	at java.lang.reflect.Constructor.newInstance(Constructor.java:422)
	at com.mysql.jdbc.Util.handleNewInstance(Util.java:425)
	at com.mysql.jdbc.SQLError.createCommunicationsException(SQLError.java:989)
	at com.mysql.jdbc.MysqlIO.<init>(MysqlIO.java:341)
	at com.mysql.jdbc.ConnectionImpl.coreConnect(ConnectionImpl.java:2189)
	at com.mysql.jdbc.ConnectionImpl.connectOneTryOnly(ConnectionImpl.java:2222)
	at com.mysql.jdbc.ConnectionImpl.createNewIO(ConnectionImpl.java:2017)
	at com.mysql.jdbc.ConnectionImpl.<init>(ConnectionImpl.java:779)
	at com.mysql.jdbc.JDBC4Connection.<init>(JDBC4Connection.java:47)
	at sun.reflect.NativeConstructorAccessorImpl.newInstance0(Native Method)
	at sun.reflect.NativeConstructorAccessorImpl.newInstance(NativeConstructorAccessorImpl.java:62)
	at sun.reflect.DelegatingConstructorAccessorImpl.newInstance(DelegatingConstructorAccessorImpl.java:45)
	at java.lang.reflect.Constructor.newInstance(Constructor.java:422)
	at com.mysql.jdbc.Util.handleNewInstance(Util.java:425)
	at com.mysql.jdbc.ConnectionImpl.getInstance(ConnectionImpl.java:389)
	at com.mysql.jdbc.NonRegisteringDriver.connect(NonRegisteringDriver.java:330)
	at org.apache.commons.dbcp2.DriverConnectionFactory.createConnection(DriverConnectionFactory.java:39)
	at org.apache.commons.dbcp2.PoolableConnectionFactory.makeObject(PoolableConnectionFactory.java:256)
	at org.apache.commons.dbcp2.BasicDataSource.validateConnectionFactory(BasicDataSource.java:2304)
	at org.apache.commons.dbcp2.BasicDataSource.createPoolableConnectionFactory(BasicDataSource.java:2290)
	... 55 common frames omitted
Caused by: java.net.ConnectException: Connection refused: connect
	at java.net.DualStackPlainSocketImpl.connect0(Native Method)
	at java.net.DualStackPlainSocketImpl.socketConnect(DualStackPlainSocketImpl.java:79)
	at java.net.AbstractPlainSocketImpl.doConnect(AbstractPlainSocketImpl.java:345)
	at java.net.AbstractPlainSocketImpl.connectToAddress(AbstractPlainSocketImpl.java:206)
	at java.net.AbstractPlainSocketImpl.connect(AbstractPlainSocketImpl.java:188)
	at java.net.PlainSocketImpl.connect(PlainSocketImpl.java:172)
	at java.net.SocksSocketImpl.connect(SocksSocketImpl.java:392)
	at java.net.Socket.connect(Socket.java:589)
	at com.mysql.jdbc.StandardSocketFactory.connect(StandardSocketFactory.java:211)
	at com.mysql.jdbc.MysqlIO.<init>(MysqlIO.java:300)
	... 71 common frames omitted
2021-09-19 19:12:29,615 INFO  [RMI TCP Connection(4)-192.168.1.106] - [org.springframework.cloud.config.client.ConfigServicePropertySourceLocator] - Fetching config from server at: http://localhost:8888
2021-09-19 19:12:31,660 WARN  [RMI TCP Connection(4)-192.168.1.106] - [org.springframework.cloud.config.client.ConfigServicePropertySourceLocator] - Could not locate PropertySource: I/O error on GET request for "http://localhost:8888/springcloud-sample-consumer/default": Connection refused: connect; nested exception is java.net.ConnectException: Connection refused: connect
2021-09-19 19:12:53,341 INFO  [http-nio-7080-exec-10] - [org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/]] - Initializing Spring FrameworkServlet 'dispatcherServlet'
2021-09-19 19:12:53,343 INFO  [http-nio-7080-exec-10] - [org.springframework.web.servlet.DispatcherServlet] - FrameworkServlet 'dispatcherServlet': initialization started
2021-09-19 19:12:53,381 INFO  [http-nio-7080-exec-10] - [org.springframework.web.servlet.DispatcherServlet] - FrameworkServlet 'dispatcherServlet': initialization completed in 38 ms
2021-09-19 19:12:53,447 INFO  [http-nio-7080-exec-10] - [org.bytesoft.bytetcc.CompensableTransactionImpl] - e4b318cab65b0000017bfdc248be00015fd2435e| register compensable service: e4b318cab65b0000017bfdc248be00015fd2435e.
2021-09-19 19:12:53,581 INFO  [http-nio-7080-exec-10] - [org.bytesoft.bytetcc.CompensableManagerImpl] - e4b318cab65b0000017bfdc248be00015fd2435e| compensable transaction begin!
2021-09-19 19:12:53,589 INFO  [http-nio-7080-exec-10] - [org.springframework.context.annotation.AnnotationConfigApplicationContext] - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@7fd0fd83: startup date [Sun Sep 19 19:12:53 CST 2021]; parent: org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@163d04ff
